id,o,c,e,a,n
29306373,0.902,0.666,0.66,0.607,0.504
29307276,0.775,0.726,0.668,0.652,0.285
29311785,0.729,0.654,0.615,0.616,0.335
29312953,0.845,0.72,0.668,0.62,0.303
29322917,0.755,0.724,0.632,0.657,0.352
29323857,0.94,0.831,0.766,0.666,0.362
34484725,0.714,0.692,0.565,0.646,0.399
7104532,0.795,0.503,0.646,0.46,0.419
7118702,0.817,0.636,0.668,0.604,0.433
7123902,0.848,0.68,0.695,0.588,0.281
7128492,0.804,0.657,0.658,0.688,0.225
7133282,0.712,0.694,0.672,0.64,0.36
16910946,0.884,0.648,0.652,0.584,0.347
16913772,0.793,0.736,0.583,0.62,0.342
15445311,0.807,0.703,0.679,0.709,0.467
15446126,0.696,0.739,0.747,0.729,0.192
15446531,0.747,0.655,0.627,0.531,0.373
15448100,0.829,0.714,0.709,0.671,0.383
16910591,0.773,0.623,0.596,0.575,0.4
27108390,0.85,0.807,0.682,0.658,0.34
27110078,0.749,0.701,0.661,0.652,0.217
27115071,0.791,0.74,0.758,0.635,0.282
27118364,0.788,0.748,0.621,0.626,0.3
27119147,0.856,0.724,0.763,0.629,0.34
16929559,0.773,0.693,0.624,0.669,0.337
16929600,0.779,0.707,0.604,0.57,0.39
16930125,0.656,0.675,0.624,0.578,0.35
17052055,0.856,0.645,0.673,0.627,0.362
27884437,0.667,0.753,0.615,0.677,0.393
28744756,0.679,0.742,0.701,0.741,0.193
28770833,0.718,0.667,0.702,0.627,0.338
28778540,0.736,0.611,0.617,0.633,0.405
28778991,0.771,0.636,0.659,0.626,0.453
28789529,0.661,0.591,0.596,0.596,0.455
295325513,0.902,0.78,0.707,0.689,0.252
28810824,0.697,0.703,0.649,0.703,0.266
28823239,0.785,0.826,0.707,0.731,0.233
28845997,0.899,0.766,0.671,0.61,0.394
28846498,0.849,0.642,0.636,0.55,0.412
28848375,0.693,0.709,0.72,0.699,0.331
9956892,0.779,0.611,0.668,0.616,0.392
15160273,0.83,0.525,0.66,0.514,0.442
15162193,0.79,0.735,0.644,0.615,0.358
21739242,0.857,0.606,0.657,0.507,0.43
9981522,0.875,0.68,0.703,0.661,0.277
9989862,0.817,0.67,0.639,0.604,0.429
11856482,0.672,0.689,0.636,0.596,0.347
12695752,0.785,0.58,0.655,0.547,0.37
15170258,0.698,0.644,0.63,0.54,0.332
15171447,0.871,0.678,0.672,0.563,0.332
2303441,0.757,0.632,0.631,0.566,0.423
4952751,0.865,0.685,0.686,0.646,0.339
12771122,0.838,0.749,0.695,0.627,0.436
12771872,0.767,0.531,0.651,0.575,0.479
12794362,0.65,0.626,0.625,0.609,0.329
14283433,0.736,0.603,0.626,0.685,0.434
14283545,0.822,0.786,0.694,0.684,0.227
3839,0.8,0.629,0.665,0.588,0.32
3840,0.827,0.706,0.667,0.583,0.301
214791922,0.878,0.841,0.74,0.647,0.382
214817724,0.775,0.662,0.571,0.639,0.489
214849145,0.75,0.686,0.752,0.584,0.308
215115454,0.652,0.674,0.565,0.721,0.328
215146656,0.768,0.69,0.591,0.674,0.338
215146951,0.712,0.658,0.687,0.632,0.297
215155315,0.728,0.685,0.677,0.625,0.372
215180009,0.823,0.717,0.694,0.695,0.374
215218343,0.743,0.688,0.607,0.623,0.356
215229711,0.728,0.626,0.604,0.634,0.319
215236919,0.756,0.603,0.648,0.648,0.393
6587,0.784,0.53,0.598,0.602,0.452
15099384,0.895,0.749,0.651,0.648,0.378
17131012,0.843,0.811,0.776,0.687,0.198
17133188,0.678,0.673,0.629,0.53,0.372
17159092,0.851,0.705,0.621,0.635,0.235
21783220,0.824,0.734,0.657,0.639,0.344
215250604,0.75,0.625,0.73,0.651,0.374
215254878,0.759,0.666,0.678,0.622,0.314
215266268,0.799,0.614,0.642,0.63,0.381
215273337,0.787,0.645,0.652,0.669,0.353
215298957,0.816,0.646,0.714,0.643,0.41
215328741,0.803,0.671,0.702,0.678,0.42
17156000,0.709,0.687,0.631,0.65,0.257
21817560,0.801,0.527,0.577,0.586,0.394
22074782,0.756,0.554,0.674,0.579,0.361
15648827,0.75,0.665,0.635,0.586,0.368
192318105,0.797,0.649,0.643,0.602,0.409
15652733,0.789,0.656,0.707,0.587,0.397
15489491,0.883,0.807,0.666,0.688,0.271
32493647,0.856,0.684,0.614,0.603,0.347
15668691,0.704,0.697,0.697,0.642,0.39
28914186,0.692,0.668,0.687,0.664,0.283
28917759,0.829,0.669,0.663,0.628,0.338
28918026,0.802,0.624,0.684,0.681,0.43
28923341,0.761,0.662,0.641,0.586,0.374
28926254,0.807,0.615,0.642,0.685,0.391
146406287,0.756,0.728,0.638,0.642,0.319
14377870,0.822,0.735,0.675,0.613,0.313
138377547,0.792,0.759,0.743,0.685,0.187
59877557,0.824,0.603,0.654,0.635,0.456
192311519,0.859,0.574,0.649,0.646,0.38
15677147,0.726,0.809,0.733,0.677,0.245
159301459,0.777,0.68,0.651,0.606,0.389
159322143,0.761,0.701,0.769,0.671,0.254
159366602,0.789,0.738,0.751,0.719,0.224
159368001,0.686,0.758,0.681,0.656,0.355
159446515,0.872,0.728,0.672,0.668,0.305
15679043,0.714,0.678,0.663,0.578,0.387
22427026,0.868,0.681,0.678,0.65,0.3
22436433,0.783,0.609,0.66,0.613,0.377
22441879,0.738,0.573,0.656,0.424,0.397
36240331,0.724,0.746,0.637,0.675,0.237
36309198,0.677,0.568,0.638,0.571,0.529
36320640,0.849,0.807,0.665,0.7,0.236
15492359,0.894,0.746,0.69,0.623,0.263
16562949,0.803,0.705,0.696,0.678,0.197
36408451,0.78,0.798,0.687,0.738,0.221
36441588,0.807,0.767,0.68,0.692,0.198
36505486,0.873,0.742,0.687,0.66,0.405
33120876,0.751,0.655,0.655,0.672,0.522
28947498,0.83,0.547,0.608,0.681,0.399
29068058,0.8,0.63,0.701,0.593,0.377
29069574,0.824,0.695,0.602,0.665,0.293
29098061,0.761,0.653,0.61,0.63,0.27
138509803,0.776,0.678,0.567,0.556,0.44
7705672,0.837,0.744,0.677,0.624,0.414
7715252,0.766,0.607,0.612,0.704,0.456
7716792,0.824,0.655,0.668,0.689,0.33
156271062,0.742,0.681,0.661,0.611,0.374
7718082,0.753,0.629,0.63,0.597,0.512
22728255,0.824,0.786,0.755,0.693,0.184
22730714,0.761,0.679,0.653,0.657,0.402
32632267,0.817,0.75,0.721,0.574,0.382
33093271,0.766,0.655,0.611,0.68,0.292
33097422,0.797,0.749,0.716,0.624,0.476
33104973,0.812,0.598,0.686,0.637,0.352
33114793,0.791,0.647,0.596,0.605,0.29
22751718,0.884,0.583,0.662,0.679,0.385
142026734,0.802,0.766,0.676,0.622,0.207
18205269,0.762,0.643,0.622,0.625,0.379
7723382,0.678,0.734,0.597,0.664,0.349
7724972,0.827,0.592,0.605,0.645,0.368
7727382,0.853,0.621,0.705,0.651,0.392
7729552,0.798,0.659,0.639,0.663,0.524
309740970,0.721,0.691,0.693,0.638,0.352
309741161,0.759,0.658,0.646,0.581,0.37
7744592,0.734,0.683,0.649,0.662,0.228
7748402,0.894,0.795,0.681,0.66,0.213
7753922,0.893,0.739,0.664,0.656,0.378
7768622,0.783,0.742,0.672,0.692,0.273
15653423,0.744,0.586,0.649,0.676,0.404
15654868,0.719,0.68,0.735,0.709,0.202
309754474,0.833,0.596,0.69,0.611,0.394
309762859,0.725,0.651,0.656,0.644,0.336
309772472,0.736,0.628,0.665,0.628,0.372
18574885,0.822,0.601,0.665,0.484,0.416
15662303,0.751,0.733,0.675,0.674,0.212
15662569,0.724,0.735,0.607,0.704,0.252
15662761,0.8,0.82,0.641,0.673,0.324
15665625,0.866,0.679,0.684,0.618,0.34
15666545,0.754,0.645,0.669,0.65,0.48
15674759,0.831,0.761,0.664,0.671,0.244
15788183,0.756,0.676,0.563,0.632,0.339
22175551,0.763,0.675,0.653,0.665,0.278
7861312,0.864,0.725,0.708,0.654,0.487
35253,0.797,0.648,0.629,0.693,0.356
15661871,0.768,0.718,0.696,0.707,0.346
778518,0.813,0.654,0.62,0.562,0.314
781730,0.793,0.6,0.686,0.619,0.419
782310,0.819,0.647,0.752,0.648,0.331
1652541,0.687,0.643,0.706,0.6,0.295
1652731,0.635,0.622,0.653,0.674,0.268
1658561,0.728,0.612,0.676,0.654,0.356
178495642,0.746,0.667,0.665,0.608,0.398
17313930,0.809,0.589,0.653,0.554,0.463
26003862,0.716,0.641,0.563,0.603,0.381
26024010,0.68,0.753,0.579,0.699,0.285
17293795,0.855,0.744,0.661,0.677,0.387
9941002,0.86,0.726,0.599,0.674,0.324
10798802,0.858,0.698,0.707,0.709,0.476
23462787,0.815,0.788,0.657,0.654,0.21
24776235,0.769,0.755,0.724,0.719,0.354
16125042,0.798,0.716,0.706,0.603,0.339
25893353,0.742,0.52,0.64,0.575,0.431
25912403,0.663,0.639,0.628,0.566,0.328
25913058,0.74,0.651,0.613,0.639,0.35
25914886,0.719,0.725,0.6,0.664,0.313
30732862,0.849,0.767,0.767,0.585,0.361
30751369,0.744,0.545,0.613,0.624,0.439
15965292,0.644,0.651,0.601,0.605,0.321
17854973,0.791,0.61,0.602,0.623,0.405
17855262,0.747,0.691,0.745,0.639,0.42
17856149,0.801,0.695,0.645,0.688,0.344
11133442,0.777,0.663,0.675,0.597,0.373
17856208,0.766,0.706,0.673,0.665,0.291
128246114,0.705,0.655,0.653,0.641,0.301
16374678,0.781,0.616,0.687,0.603,0.265
125261222,0.799,0.657,0.691,0.686,0.366
125365331,0.766,0.658,0.589,0.574,0.342
31198801,0.777,0.794,0.672,0.679,0.247
16365305,0.699,0.685,0.648,0.657,0.315
16365318,0.841,0.736,0.645,0.561,0.423
48969700,0.865,0.579,0.625,0.666,0.432
48992951,0.717,0.627,0.626,0.597,0.258
49002716,0.812,0.555,0.571,0.607,0.365
49015640,0.802,0.563,0.678,0.578,0.321
49044426,0.72,0.527,0.499,0.635,0.58
21111715,0.818,0.798,0.726,0.718,0.299
52560743,0.733,0.659,0.664,0.592,0.378
49046862,0.682,0.624,0.532,0.695,0.33
49048938,0.723,0.648,0.674,0.602,0.349
34032476,0.779,0.65,0.634,0.583,0.383
49053039,0.727,0.673,0.652,0.604,0.382
128350353,0.824,0.631,0.631,0.683,0.419
34046028,0.762,0.654,0.641,0.575,0.379
16508598,0.732,0.585,0.592,0.606,0.295
33116398,0.775,0.685,0.684,0.67,0.289
33119062,0.818,0.641,0.642,0.62,0.387
88951682,0.766,0.667,0.638,0.59,0.405
33122910,0.756,0.705,0.654,0.71,0.402
33133810,0.881,0.733,0.702,0.579,0.384
125164235,0.71,0.642,0.685,0.663,0.287
13393052,0.657,0.693,0.64,0.566,0.295
16364644,0.819,0.614,0.632,0.668,0.436
10669942,0.774,0.567,0.682,0.514,0.401
10671602,0.808,0.678,0.645,0.652,0.289
76133,0.71,0.637,0.576,0.61,0.341
10719002,0.824,0.582,0.582,0.648,0.412
355203,0.778,0.653,0.63,0.688,0.426
399933,0.625,0.656,0.578,0.526,0.394
82433,0.806,0.549,0.679,0.565,0.408
10696062,0.674,0.568,0.582,0.616,0.449
39864099,0.791,0.677,0.612,0.635,0.363
43933796,0.81,0.589,0.714,0.598,0.363
43936901,0.799,0.799,0.689,0.733,0.179
14465607,0.673,0.616,0.609,0.617,0.275
14465898,0.909,0.712,0.718,0.643,0.318
14467421,0.861,0.593,0.664,0.585,0.445
47643831,0.801,0.66,0.62,0.605,0.453
5913782,0.739,0.542,0.649,0.618,0.465
5920532,0.854,0.732,0.69,0.637,0.374
5926092,0.722,0.599,0.565,0.624,0.415
50630316,0.809,0.627,0.657,0.594,0.414
57474627,0.824,0.733,0.7,0.68,0.333
61762853,0.712,0.68,0.651,0.638,0.312
17450044,0.885,0.796,0.612,0.651,0.294
21645304,0.707,0.752,0.669,0.643,0.243
21648994,0.811,0.719,0.654,0.58,0.278
65504302,0.765,0.656,0.641,0.586,0.379
5935732,0.808,0.679,0.704,0.631,0.328
5959342,0.784,0.606,0.629,0.608,0.337
21635378,0.771,0.597,0.719,0.592,0.459
622143,0.841,0.687,0.681,0.667,0.296
91371522,0.774,0.662,0.633,0.594,0.403
91619551,0.809,0.748,0.734,0.688,0.266
125173405,0.804,0.7,0.763,0.593,0.366
125197710,0.765,0.657,0.64,0.585,0.378
125262712,0.87,0.784,0.717,0.623,0.359
125295646,0.755,0.651,0.737,0.606,0.377
125421183,0.722,0.733,0.627,0.72,0.27
91665628,0.74,0.66,0.645,0.581,0.366
121258930,0.81,0.722,0.702,0.632,0.24
121995182,0.778,0.607,0.565,0.652,0.4
17947422,0.816,0.666,0.67,0.613,0.263
17948773,0.81,0.594,0.668,0.632,0.325
17948947,0.844,0.605,0.66,0.613,0.424
12497,0.774,0.67,0.614,0.656,0.331
469194846,0.622,0.626,0.681,0.678,0.252
28541908,0.836,0.607,0.658,0.576,0.423
28550424,0.827,0.637,0.685,0.666,0.356
29721032,0.8,0.743,0.679,0.657,0.283
29723393,0.77,0.739,0.718,0.691,0.189
29725730,0.765,0.668,0.627,0.642,0.269
14121456,0.815,0.78,0.686,0.713,0.227
17960338,0.814,0.66,0.644,0.58,0.389
17961247,0.776,0.635,0.622,0.586,0.388
17962391,0.816,0.781,0.654,0.654,0.25
19212622,0.898,0.689,0.665,0.641,0.32
34770006,0.77,0.539,0.595,0.606,0.507
122186614,0.693,0.672,0.682,0.662,0.311
17483462,0.693,0.653,0.647,0.685,0.271
124313117,0.763,0.655,0.639,0.584,0.369
18625021,0.887,0.751,0.677,0.638,0.347
166195244,0.672,0.673,0.652,0.642,0.281
17484168,0.762,0.678,0.658,0.565,0.34
661163,0.79,0.618,0.693,0.652,0.382
14461150,0.669,0.673,0.568,0.512,0.346
17964866,0.919,0.639,0.743,0.594,0.313
17965667,0.89,0.701,0.66,0.64,0.304
17966689,0.779,0.601,0.693,0.612,0.344
17967491,0.821,0.806,0.746,0.732,0.263
646533,0.756,0.595,0.641,0.646,0.39
18337224,0.812,0.635,0.675,0.702,0.424
648873,0.75,0.589,0.596,0.654,0.383
19201818,0.75,0.63,0.713,0.58,0.34
30433454,0.721,0.613,0.617,0.603,0.292
65360193,0.701,0.657,0.608,0.657,0.327
122439303,0.788,0.634,0.664,0.605,0.323
122449702,0.842,0.746,0.636,0.63,0.379
151753441,0.808,0.658,0.621,0.643,0.294
151959167,0.826,0.701,0.644,0.713,0.336
668253,0.899,0.778,0.685,0.718,0.322
632343,0.823,0.693,0.697,0.641,0.349
641433,0.655,0.557,0.609,0.603,0.459
646893,0.755,0.656,0.618,0.525,0.375
658643,0.821,0.62,0.623,0.584,0.372
15251411,0.846,0.747,0.683,0.691,0.406
4548601,0.82,0.677,0.668,0.608,0.442
14135648,0.785,0.573,0.706,0.617,0.434
14238142,0.736,0.654,0.665,0.655,0.243
3365291,0.829,0.683,0.715,0.69,0.401
3371581,0.688,0.563,0.502,0.583,0.422
4356351,0.882,0.678,0.743,0.667,0.373
4449041,0.762,0.582,0.65,0.457,0.373
414331122,0.913,0.69,0.704,0.662,0.204
11167502,0.793,0.762,0.727,0.644,0.271
14321959,0.698,0.637,0.618,0.438,0.424
13104722,0.877,0.74,0.712,0.654,0.347
15539347,0.895,0.766,0.711,0.64,0.287
41865979,0.708,0.733,0.686,0.718,0.365
299293996,0.776,0.653,0.643,0.585,0.379
299410152,0.769,0.619,0.616,0.628,0.36
26077026,0.653,0.666,0.553,0.612,0.361
26083291,0.82,0.615,0.699,0.647,0.346
40410390,0.813,0.665,0.693,0.626,0.318
300103199,0.688,0.521,0.624,0.667,0.37
10880202,0.757,0.715,0.662,0.658,0.335
40620132,0.808,0.59,0.645,0.634,0.345
38001218,0.927,0.796,0.693,0.694,0.241
125433817,0.823,0.621,0.639,0.586,0.388
125442168,0.848,0.759,0.694,0.687,0.361
125447335,0.741,0.702,0.686,0.69,0.327
125457349,0.642,0.725,0.559,0.718,0.338
14372533,0.739,0.789,0.71,0.661,0.354
21255251,0.826,0.744,0.726,0.605,0.439
817386,0.639,0.65,0.684,0.608,0.272
38102088,0.791,0.682,0.576,0.693,0.373
38102814,0.839,0.809,0.692,0.649,0.23
38245723,0.794,0.656,0.596,0.578,0.391
38279100,0.729,0.782,0.672,0.677,0.196
38282454,0.749,0.607,0.693,0.617,0.389
22925926,0.681,0.746,0.661,0.675,0.229
18995147,0.79,0.6,0.701,0.634,0.379
258518140,0.753,0.603,0.623,0.569,0.382
40623024,0.866,0.714,0.734,0.664,0.346
41859177,0.82,0.833,0.659,0.705,0.312
19108968,0.687,0.61,0.674,0.641,0.25
19232587,0.747,0.672,0.648,0.591,0.387
19248117,0.89,0.746,0.654,0.594,0.344
19254994,0.826,0.625,0.661,0.592,0.368
21255199,0.808,0.611,0.677,0.67,0.404
136733323,0.713,0.772,0.566,0.685,0.323
15378041,0.815,0.736,0.648,0.64,0.331
15387839,0.787,0.582,0.534,0.591,0.45
28043,0.722,0.587,0.703,0.65,0.398
26968963,0.79,0.548,0.694,0.474,0.422
63163871,0.718,0.67,0.659,0.663,0.269
63168789,0.784,0.632,0.666,0.641,0.515
63172203,0.887,0.824,0.694,0.668,0.459
63176405,0.8,0.695,0.692,0.62,0.281
63702480,0.74,0.683,0.701,0.682,0.264
63725198,0.879,0.731,0.721,0.627,0.364
63747014,0.856,0.756,0.681,0.653,0.314
63760513,0.816,0.735,0.723,0.691,0.286
63764517,0.722,0.641,0.64,0.658,0.383
63770845,0.879,0.709,0.697,0.646,0.332
63774621,0.731,0.68,0.608,0.677,0.342
63776934,0.813,0.659,0.655,0.646,0.379
63786611,0.85,0.818,0.72,0.705,0.193
63787760,0.873,0.686,0.677,0.594,0.319
63789003,0.721,0.591,0.671,0.509,0.517
63808966,0.753,0.662,0.646,0.582,0.371
63809126,0.879,0.715,0.695,0.616,0.385
63812950,0.677,0.666,0.738,0.633,0.265
23106356,0.813,0.662,0.644,0.624,0.379
63814207,0.82,0.795,0.648,0.691,0.286
63814871,0.827,0.733,0.63,0.632,0.298
63821117,0.779,0.631,0.611,0.632,0.493
64843630,0.738,0.69,0.639,0.635,0.311
64939061,0.812,0.648,0.746,0.639,0.268
64939665,0.672,0.643,0.688,0.675,0.253
64939829,0.853,0.648,0.646,0.663,0.32
65034069,0.761,0.627,0.642,0.649,0.317
35023093,0.756,0.586,0.575,0.581,0.38
65039072,0.735,0.76,0.69,0.699,0.222
65047891,0.86,0.635,0.669,0.628,0.38
65050917,0.861,0.737,0.611,0.671,0.294
65062235,0.756,0.656,0.642,0.578,0.369
65063494,0.827,0.653,0.724,0.539,0.376
10400902,0.768,0.652,0.616,0.553,0.351
65064975,0.812,0.677,0.609,0.592,0.361
65065676,0.868,0.691,0.646,0.622,0.329
65077059,0.777,0.657,0.636,0.581,0.396
66615662,0.928,0.777,0.725,0.597,0.421
67025110,0.813,0.648,0.579,0.585,0.458
67026664,0.652,0.7,0.653,0.651,0.302
67030961,0.75,0.673,0.648,0.593,0.392
67031701,0.823,0.712,0.661,0.656,0.294
67037606,0.829,0.776,0.734,0.646,0.384
7400342,0.846,0.644,0.609,0.615,0.356
308350980,0.72,0.675,0.632,0.635,0.326
7409232,0.844,0.658,0.71,0.701,0.461
67045624,0.879,0.784,0.739,0.667,0.222
10371722,0.735,0.616,0.645,0.588,0.467
93004355,0.816,0.682,0.624,0.74,0.262
93006320,0.96,0.725,0.584,0.657,0.385
93017945,0.807,0.736,0.739,0.597,0.272
93027616,0.744,0.631,0.631,0.595,0.349
51063667,0.757,0.648,0.634,0.705,0.374
93031021,0.896,0.786,0.687,0.641,0.305
10386142,0.685,0.677,0.747,0.625,0.246
93034592,0.899,0.806,0.68,0.668,0.277
93049017,0.731,0.713,0.667,0.656,0.369
93055903,0.801,0.653,0.633,0.583,0.405
93058760,0.705,0.735,0.57,0.66,0.366
93058809,0.812,0.679,0.698,0.575,0.384
93063388,0.729,0.597,0.636,0.681,0.397
93069508,0.87,0.69,0.674,0.659,0.296
93069669,0.761,0.692,0.591,0.615,0.274
93070905,0.773,0.704,0.592,0.602,0.32
93091480,0.82,0.684,0.718,0.579,0.37
93112126,0.791,0.672,0.654,0.655,0.305
93116823,0.751,0.725,0.663,0.604,0.381
93121915,0.809,0.628,0.64,0.523,0.418
93125167,0.814,0.71,0.695,0.611,0.391
119786256,0.829,0.674,0.669,0.565,0.369
119798626,0.756,0.661,0.645,0.589,0.373
119813269,0.875,0.699,0.654,0.636,0.42
131127073,0.945,0.639,0.696,0.597,0.361
22834984,0.934,0.663,0.609,0.576,0.383
137134174,0.789,0.695,0.616,0.67,0.384
137156454,0.773,0.655,0.636,0.59,0.378
137174698,0.761,0.604,0.64,0.652,0.505
137187477,0.751,0.658,0.684,0.596,0.42
137197124,0.772,0.705,0.701,0.635,0.407
121196671,0.768,0.653,0.642,0.575,0.381
139531245,0.845,0.706,0.674,0.68,0.419
139538573,0.779,0.654,0.634,0.577,0.397
140210260,0.745,0.667,0.663,0.607,0.397
140227216,0.734,0.672,0.637,0.644,0.246
140231997,0.764,0.641,0.65,0.576,0.375
10386322,0.823,0.654,0.635,0.669,0.4
140233086,0.815,0.601,0.7,0.709,0.391
140233276,0.81,0.553,0.686,0.634,0.498
140243236,0.716,0.653,0.648,0.553,0.403
140248957,0.81,0.588,0.637,0.633,0.455
140251020,0.75,0.646,0.668,0.667,0.453
140290005,0.686,0.708,0.73,0.686,0.257
140308319,0.848,0.746,0.789,0.674,0.389
140436892,0.816,0.674,0.68,0.669,0.38
140448388,0.824,0.618,0.683,0.675,0.36
140457196,0.8,0.792,0.762,0.678,0.207
140459289,0.755,0.673,0.678,0.601,0.366
140477628,0.787,0.67,0.557,0.631,0.282
140487021,0.734,0.661,0.588,0.629,0.38
140508043,0.809,0.659,0.75,0.612,0.462
140509682,0.821,0.729,0.728,0.652,0.332
140515926,0.695,0.697,0.66,0.668,0.319
140519931,0.79,0.585,0.628,0.59,0.426
140522635,0.695,0.668,0.675,0.66,0.285
140739556,0.746,0.598,0.623,0.577,0.416
144289424,0.75,0.72,0.677,0.644,0.256
145608536,0.812,0.76,0.667,0.7,0.287
145632289,0.727,0.659,0.602,0.552,0.375
145844708,0.755,0.653,0.641,0.577,0.368
145845459,0.724,0.636,0.768,0.617,0.316
158210134,0.77,0.691,0.664,0.627,0.282
158249968,0.713,0.616,0.65,0.623,0.423
158263266,0.675,0.699,0.608,0.585,0.398
158283753,0.745,0.697,0.684,0.626,0.412
158284325,0.723,0.68,0.667,0.609,0.368
158289900,0.68,0.671,0.646,0.638,0.329
158308411,0.739,0.679,0.665,0.606,0.403
158314798,0.888,0.719,0.708,0.624,0.345
158314925,0.701,0.66,0.623,0.587,0.398
158369556,0.742,0.714,0.712,0.645,0.24
158377605,0.744,0.676,0.658,0.589,0.382
158383447,0.86,0.741,0.673,0.698,0.384
158388145,0.755,0.657,0.642,0.595,0.352
158406207,0.704,0.707,0.702,0.646,0.249
158414847,0.73,0.662,0.618,0.621,0.352
158419434,0.759,0.65,0.634,0.584,0.369
14414761,0.781,0.61,0.7,0.603,0.428
326969296,0.724,0.657,0.65,0.617,0.382
158420343,0.745,0.629,0.588,0.664,0.429
158425687,0.768,0.71,0.712,0.58,0.461
158426909,0.644,0.628,0.587,0.518,0.37
158431332,0.832,0.734,0.734,0.611,0.384
158439554,0.812,0.709,0.659,0.622,0.275
158453631,0.776,0.659,0.599,0.626,0.4
158455991,0.753,0.659,0.642,0.576,0.377
158468636,0.86,0.671,0.661,0.688,0.313
158481087,0.845,0.595,0.613,0.688,0.36
158488716,0.727,0.604,0.677,0.702,0.394
158500408,0.754,0.717,0.63,0.687,0.255
158506294,0.805,0.651,0.679,0.618,0.5
158514181,0.83,0.695,0.645,0.668,0.376
158515843,0.877,0.663,0.668,0.587,0.495
158518136,0.763,0.658,0.648,0.58,0.373
158536551,0.861,0.65,0.708,0.665,0.303
158558510,0.897,0.657,0.697,0.636,0.435
158560798,0.774,0.668,0.672,0.602,0.358
33145401,0.665,0.643,0.641,0.62,0.292
158561160,0.754,0.611,0.688,0.648,0.488
158580318,0.811,0.642,0.634,0.581,0.398
172634213,0.804,0.799,0.766,0.706,0.298
187811547,0.845,0.703,0.735,0.645,0.258
51075705,0.737,0.684,0.652,0.611,0.387
224285242,0.691,0.748,0.69,0.61,0.279
224306714,0.819,0.639,0.744,0.56,0.33
239971233,0.795,0.77,0.662,0.667,0.262
239973473,0.814,0.686,0.619,0.671,0.334
239974263,0.836,0.758,0.681,0.636,0.367
239975482,0.822,0.733,0.655,0.657,0.23
239979047,0.768,0.64,0.618,0.659,0.431
23145471,0.789,0.686,0.632,0.591,0.409
239981211,0.839,0.616,0.695,0.57,0.419
240003373,0.859,0.744,0.681,0.677,0.296
240003849,0.687,0.679,0.654,0.583,0.395
242177105,0.824,0.589,0.692,0.698,0.401
242197839,0.808,0.745,0.69,0.681,0.367
242202585,0.777,0.675,0.696,0.683,0.424
242207218,0.761,0.704,0.69,0.641,0.273
253860702,0.792,0.524,0.574,0.572,0.447
253863144,0.769,0.589,0.681,0.655,0.424
253889993,0.701,0.683,0.655,0.587,0.379
253902328,0.744,0.616,0.676,0.647,0.344
313363603,0.716,0.62,0.694,0.619,0.416
355593139,0.714,0.689,0.659,0.605,0.479
386968423,0.945,0.813,0.713,0.644,0.288
386970331,0.88,0.684,0.658,0.626,0.285
19739422,0.849,0.657,0.625,0.599,0.406
19739497,0.813,0.687,0.744,0.636,0.419
19739595,0.837,0.636,0.685,0.536,0.342
19740026,0.894,0.602,0.661,0.589,0.353
19740462,0.788,0.65,0.606,0.685,0.508
19740592,0.675,0.675,0.619,0.603,0.323
19740681,0.768,0.579,0.624,0.599,0.395
19741679,0.788,0.581,0.541,0.648,0.486
19742143,0.774,0.71,0.692,0.617,0.398
19742740,0.88,0.783,0.643,0.645,0.291
19745224,0.73,0.612,0.557,0.62,0.37
19745863,0.833,0.645,0.685,0.678,0.404
19745865,0.694,0.69,0.694,0.706,0.268
40517804,0.764,0.641,0.697,0.635,0.421
29660021,0.831,0.649,0.677,0.695,0.332
19746268,0.819,0.777,0.648,0.656,0.263
19746351,0.766,0.577,0.64,0.606,0.396
19746393,0.813,0.779,0.641,0.664,0.26
19793752,0.896,0.637,0.699,0.633,0.381
19794121,0.701,0.662,0.599,0.627,0.288
19795386,0.744,0.652,0.652,0.585,0.358
19795629,0.819,0.668,0.642,0.674,0.402
19798371,0.842,0.77,0.738,0.648,0.281
30026417,0.678,0.527,0.623,0.61,0.423
19802312,0.803,0.613,0.721,0.569,0.366
19803702,0.838,0.719,0.688,0.628,0.225
20245121,0.823,0.652,0.663,0.644,0.245
84609243,0.786,0.646,0.63,0.593,0.384
30065033,0.9,0.732,0.647,0.655,0.306
30086757,0.863,0.744,0.691,0.676,0.406
40652340,0.758,0.656,0.644,0.575,0.384
22981132,0.759,0.614,0.604,0.612,0.408
22986148,0.65,0.709,0.648,0.628,0.275
22986272,0.74,0.714,0.645,0.587,0.374
22996614,0.808,0.579,0.664,0.493,0.389
22997147,0.855,0.641,0.662,0.678,0.368
22997517,0.718,0.653,0.76,0.638,0.284
26895879,0.863,0.849,0.754,0.627,0.366
26895943,0.825,0.698,0.667,0.593,0.288
87061504,0.766,0.626,0.601,0.625,0.314
26906309,0.855,0.711,0.638,0.648,0.287
27374448,0.768,0.623,0.676,0.708,0.349
27382597,0.68,0.655,0.636,0.603,0.41
27387044,0.846,0.65,0.672,0.661,0.329
27740664,0.754,0.644,0.644,0.575,0.369
27830610,0.822,0.727,0.716,0.703,0.209
27943005,0.757,0.611,0.599,0.614,0.369
