id,o,c,e,a,n
7976712,0.461,0.598,0.606,0.594,0.300
7982802,0.807,0.432,0.447,0.451,0.458
7985982,0.588,0.514,0.650,0.760,0.207
8004732,0.421,0.396,0.527,0.718,0.597
8005202,0.564,0.350,0.557,0.654,0.552
8008212,0.490,0.533,0.405,0.627,0.350
8028152,0.528,0.525,0.275,0.612,0.372
8036912,0.707,0.474,0.449,0.484,0.513
8039442,0.628,0.626,0.422,0.590,0.380
8044362,0.411,0.438,0.378,0.380,0.616
8046872,0.568,0.476,0.491,0.581,0.536
8054392,0.306,0.567,0.696,0.664,0.348
8058862,0.387,0.493,0.339,0.720,0.493
8066692,0.361,0.413,0.358,0.689,0.545
8079892,0.716,0.453,0.471,0.637,0.621
8082302,0.719,0.586,0.461,0.600,0.374
8087662,0.430,0.405,0.425,0.712,0.697
8087742,0.373,0.491,0.635,0.648,0.536
8088112,0.721,0.741,0.691,0.523,0.580
8091052,0.361,0.415,0.358,0.548,0.510
8094152,0.645,0.377,0.410,0.679,0.612
8108052,0.289,0.626,0.508,0.629,0.235
8108962,0.626,0.390,0.559,0.666,0.539
8113702,0.464,0.617,0.385,0.588,0.629
8116522,0.521,0.398,0.488,0.602,0.539
8126022,0.280,0.396,0.346,0.200,0.614
8126322,0.614,0.335,0.510,0.428,0.642
8128442,0.368,0.565,0.647,0.556,0.367
8131122,0.478,0.344,0.332,0.629,0.415
8132642,0.640,0.581,0.383,0.552,0.530
8133582,0.475,0.632,0.434,0.664,0.372
8135682,0.535,0.630,0.584,0.633,0.539
8144992,0.554,0.424,0.334,0.594,0.521
8149602,0.604,0.293,0.341,0.540,0.619
8151822,0.597,0.472,0.476,0.573,0.484
146669178,0.430,0.489,0.434,0.469,0.521
8161622,0.566,0.335,0.403,0.619,0.588
8162032,0.413,0.316,0.336,0.585,0.475
8167772,0.416,0.438,0.444,0.451,0.517
8168192,0.874,0.422,0.520,0.511,0.515
8170922,0.485,0.468,0.253,0.664,0.497
8173002,0.521,0.504,0.403,0.606,0.690
8174592,0.588,0.409,0.429,0.664,0.738
8178132,0.473,0.485,0.459,0.540,0.541
8183852,0.690,0.661,0.586,0.598,0.662
8187632,0.650,0.495,0.471,0.689,0.565
8194122,0.707,0.783,0.515,0.652,0.578
146680439,0.473,0.472,0.449,0.467,0.536
8197982,0.821,0.565,0.422,0.600,0.293
8264392,0.423,0.527,0.444,0.532,0.554
8320432,0.609,0.720,0.452,0.639,0.337
8329582,0.337,0.443,0.535,0.548,0.354
8330832,0.211,0.542,0.395,0.635,0.371
17656705,0.306,0.569,0.547,0.596,0.697
8332992,0.645,0.531,0.527,0.614,0.666
8336592,0.557,0.556,0.559,0.716,0.853
8337492,0.540,0.363,0.444,0.602,0.486
8342102,0.490,0.468,0.449,0.718,0.346
8342432,0.738,0.390,0.427,0.631,0.560
8342592,0.382,0.548,0.569,0.542,0.283
8343662,0.592,0.451,0.625,0.503,0.450
8346982,0.700,0.409,0.405,0.718,0.525
8347042,0.411,0.361,0.574,0.459,0.695
8347972,0.564,0.512,0.442,0.552,0.404
8349892,0.583,0.403,0.471,0.592,0.530
12040102,0.373,0.474,0.456,0.517,0.565
8359152,0.678,0.432,0.373,0.635,0.480
8362812,0.444,0.548,0.381,0.546,0.495
11921352,0.304,0.426,0.505,0.511,0.573
11922692,0.695,0.647,0.645,0.583,0.307
11937352,0.607,0.350,0.510,0.422,0.601
11954462,0.554,0.605,0.643,0.503,0.558
11963132,0.702,0.676,0.581,0.474,0.656
11963282,0.552,0.577,0.420,0.565,0.400
11965402,0.492,0.327,0.358,0.583,0.742
11965442,0.478,0.424,0.481,0.192,0.606
12230022,0.406,0.243,0.297,0.579,0.573
11980942,0.375,0.367,0.417,0.656,0.513
11987122,0.616,0.438,0.523,0.550,0.365
11997592,0.528,0.398,0.613,0.683,0.434
11999782,0.378,0.390,0.390,0.569,0.358
14477161,0.483,0.430,0.417,0.716,0.525
12002172,0.516,0.464,0.483,0.714,0.526
12002802,0.521,0.642,0.417,0.579,0.306
12012642,0.456,0.476,0.429,0.465,0.543
12034532,0.573,0.481,0.486,0.399,0.389
12039382,0.568,0.645,0.616,0.710,0.547
12047992,0.616,0.455,0.373,0.612,0.525
12052522,0.588,0.308,0.381,0.517,0.525
12052632,0.585,0.369,0.398,0.699,0.564
12053442,0.516,0.403,0.503,0.517,0.543
15122331,0.568,0.363,0.476,0.503,0.486
12072102,0.323,0.417,0.292,0.372,0.614
12109622,0.404,0.739,0.456,0.722,0.478
12116282,0.611,0.571,0.491,0.515,0.456
12118882,0.554,0.348,0.481,0.644,0.556
12131132,0.413,0.432,0.427,0.646,0.638
12138202,0.657,0.371,0.483,0.600,0.532
12169762,0.347,0.556,0.376,0.416,0.506
12190382,0.683,0.298,0.496,0.639,0.469
12191622,0.619,0.415,0.437,0.585,0.651
12193342,0.497,0.338,0.515,0.530,0.677
12195002,0.547,0.417,0.547,0.432,0.586
12196292,0.542,0.544,0.368,0.639,0.421
12199012,0.492,0.298,0.388,0.585,0.630
12199652,0.499,0.300,0.412,0.353,0.638
12221852,0.697,0.849,0.652,0.579,0.476
12244502,0.502,0.396,0.356,0.583,0.575
12245632,0.368,0.398,0.332,0.532,0.508
12259942,0.428,0.321,0.412,0.395,0.731
12273252,0.552,0.384,0.349,0.571,0.443
12277852,0.485,0.426,0.393,0.644,0.534
13759792,0.542,0.735,0.317,0.708,0.380
13763552,0.609,0.369,0.354,0.436,0.512
13764992,0.268,0.348,0.559,0.573,0.244
13773232,0.683,0.804,0.525,0.793,0.280
14474225,0.564,0.548,0.530,0.561,0.380
14475298,0.599,0.506,0.623,0.542,0.473
14475698,0.282,0.426,0.505,0.453,0.480
14476063,0.549,0.319,0.344,0.517,0.675
14476328,0.604,0.727,0.478,0.588,0.460
17421011,0.249,0.293,0.234,0.534,0.463
15123332,0.220,0.523,0.895,0.554,0.224
15125585,0.375,0.514,0.336,0.515,0.476
15127502,0.614,0.537,0.425,0.704,0.502
15127641,0.394,0.531,0.677,0.656,0.280
15127748,0.678,0.706,0.459,0.548,0.463
15128159,0.626,0.401,0.505,0.490,0.744
15129912,0.571,0.434,0.452,0.592,0.688
15130614,0.468,0.554,0.383,0.656,0.423
15130854,0.554,0.720,0.625,0.639,0.716
15131625,0.754,0.579,0.652,0.612,0.578
15132110,0.595,0.396,0.280,0.704,0.449
15133767,0.797,0.838,0.535,0.612,0.573
15134465,0.421,0.291,0.505,0.583,0.571
15135588,0.492,0.497,0.638,0.583,0.287
15135874,0.576,0.777,0.665,0.722,0.291
15136152,0.580,0.577,0.412,0.673,0.341
15139049,0.614,0.531,0.601,0.660,0.363
15139281,0.492,0.514,0.640,0.602,0.385
15139502,0.351,0.411,0.620,0.492,0.417
15139989,0.540,0.733,0.635,0.544,0.317
15141113,0.318,0.668,0.564,0.548,0.337
15141980,0.356,0.323,0.280,0.532,0.482
15143562,0.514,0.546,0.625,0.500,0.727
15143969,0.592,0.764,0.669,0.666,0.278
15144028,0.490,0.607,0.508,0.513,0.591
15144539,0.812,0.333,0.501,0.673,0.293
15145547,0.690,0.575,0.616,0.670,0.649
15147541,0.208,0.377,0.598,0.670,0.361
15148667,0.242,0.499,0.481,0.635,0.525
15149791,0.459,0.565,0.633,0.567,0.532
15149881,0.700,0.527,0.667,0.660,0.552
17425194,0.332,0.474,0.207,0.675,0.462
15150265,0.349,0.485,0.378,0.675,0.365
15150351,0.607,0.230,0.474,0.542,0.462
15151381,0.497,0.651,0.581,0.706,0.519
15152489,0.468,0.335,0.427,0.312,0.564
15152552,0.506,0.462,0.425,0.648,0.604
15153399,0.211,0.451,0.488,0.440,0.398
15154217,0.568,0.481,0.608,0.561,0.551
15154767,0.650,0.222,0.572,0.310,0.001
15157549,0.650,0.542,0.525,0.507,0.369
15168613,0.306,0.571,0.407,0.621,0.387
15176438,0.418,0.466,0.447,0.457,0.512
15179353,0.692,0.619,0.598,0.689,0.439
15190930,0.285,0.560,0.564,0.621,0.317
15429146,0.418,0.220,0.415,0.347,0.807
15429927,0.218,0.535,0.478,0.629,0.439
15430155,0.592,0.611,0.581,0.546,0.313
15430198,0.380,0.781,0.581,0.571,0.725
17430220,0.249,0.455,0.579,0.590,0.504
15430305,0.518,0.295,0.491,0.565,0.526
15430687,0.583,0.594,0.300,0.544,0.512
15431107,0.425,0.588,0.456,0.822,0.315
15721792,0.793,0.594,0.657,0.600,0.452
16434221,0.561,0.573,0.317,0.656,0.513
16434273,0.602,0.733,0.398,0.720,0.250
16434310,0.676,0.504,0.393,0.610,0.400
17396212,0.750,0.554,0.527,0.623,0.484
17396702,0.399,0.472,0.584,0.658,0.291
17397762,0.568,0.554,0.535,0.567,0.486
17398347,0.628,0.663,0.594,0.641,0.723
17400133,0.342,0.632,0.407,0.687,0.829
17400474,0.740,0.436,0.400,0.629,0.458
17403531,0.626,0.750,0.645,0.720,0.296
17406063,0.461,0.470,0.378,0.675,0.517
108740292,0.404,0.487,0.427,0.461,0.521
17408056,0.766,0.775,0.667,0.697,0.463
17408993,0.518,0.527,0.483,0.631,0.449
17409240,0.342,0.539,0.574,0.532,0.521
17412261,0.452,0.556,0.381,0.704,0.363
17413059,0.537,0.308,0.261,0.581,0.458
17415916,0.495,0.354,0.498,0.610,0.619
17416267,0.743,0.567,0.483,0.612,0.669
17416936,0.390,0.298,0.437,0.687,0.599
17417272,0.695,0.710,0.740,0.635,0.322
17417402,0.473,0.302,0.427,0.538,0.593
17418785,0.640,0.289,0.527,0.343,0.554
17420284,0.599,0.430,0.437,0.739,0.478
17425582,0.547,0.697,0.591,0.637,0.488
17428120,0.738,0.394,0.620,0.416,0.551
17428652,0.566,0.316,0.557,0.355,0.746
17429665,0.716,0.636,0.633,0.644,0.694
17429985,0.647,0.533,0.542,0.585,0.423
17431046,0.390,0.483,0.525,0.594,0.746
17431236,0.611,0.441,0.410,0.654,0.421
17431388,0.526,0.333,0.432,0.735,0.623
17432702,0.607,0.647,0.454,0.652,0.270
17434187,0.540,0.495,0.508,0.677,0.707
17436712,0.590,0.542,0.368,0.585,0.554
17438876,0.285,0.466,0.471,0.542,0.404
17446211,0.070,0.457,0.718,0.702,0.289
17446998,0.380,0.529,0.523,0.513,0.411
17447665,0.123,0.462,0.684,0.619,0.194
17449991,0.678,0.363,0.336,0.614,0.510
17451713,0.344,0.443,0.542,0.598,0.281
17451742,0.237,0.619,0.608,0.650,0.296
17452041,0.471,0.531,0.376,0.530,0.447
17453006,0.518,0.449,0.368,0.627,0.339
17453598,0.561,0.459,0.437,0.670,0.315
17454348,0.704,0.464,0.594,0.573,0.528
17454926,0.397,0.392,0.427,0.339,0.502
17456200,0.185,0.716,0.427,0.731,0.578
17456251,0.483,0.441,0.158,0.666,0.536
17457769,0.571,0.785,0.518,0.594,0.467
17457839,0.487,0.832,0.562,0.776,0.402
17458069,0.650,0.327,0.407,0.525,0.513
17460432,0.537,0.382,0.466,0.728,0.606
17461773,0.552,0.424,0.474,0.602,0.428
17464265,0.635,0.466,0.427,0.585,0.304
17464569,0.313,0.560,0.403,0.579,0.532
109055199,0.440,0.468,0.464,0.478,0.513
17467600,0.883,0.569,0.461,0.791,0.404
17468304,0.535,0.708,0.400,0.695,0.413
17468481,0.576,0.596,0.491,0.488,0.506
17469375,0.650,0.788,0.669,0.546,0.473
17470495,0.611,0.476,0.456,0.581,0.417
109056412,0.211,0.447,0.422,0.550,0.393
17470801,0.843,0.390,0.461,0.463,0.526
17471459,0.797,0.891,0.672,0.577,0.701
17471613,0.528,0.672,0.444,0.737,0.319
17580293,0.509,0.369,0.385,0.548,0.536
17581955,0.342,0.504,0.464,0.755,0.346
17582887,0.554,0.272,0.513,0.637,0.630
17583722,0.342,0.216,0.503,0.382,0.643
17586739,0.712,0.621,0.523,0.517,0.539
17588772,0.387,0.405,0.378,0.617,0.593
17919393,0.232,0.556,0.388,0.496,0.437
19238557,0.702,0.653,0.608,0.714,0.469
19242105,0.590,0.724,0.449,0.683,0.291
110031868,0.568,0.428,0.283,0.465,0.656
110046163,0.430,0.634,0.674,0.619,0.764
110046290,0.332,0.478,0.532,0.691,0.172
110062708,0.480,0.354,0.454,0.614,0.759
110065461,0.351,0.476,0.324,0.704,0.395
110146659,0.583,0.504,0.704,0.724,0.482
22042188,0.189,0.451,0.295,0.579,0.627
110146676,0.423,0.470,0.434,0.463,0.513
110151989,0.435,0.495,0.471,0.480,0.573
110157900,0.411,0.487,0.432,0.469,0.536
110181583,0.394,0.495,0.493,0.519,0.571
110203696,0.602,0.689,0.677,0.679,0.408
22049097,0.220,0.603,0.410,0.695,0.317
22055291,0.280,0.508,0.417,0.585,0.330
22508382,0.306,0.539,0.361,0.571,0.500
22511769,0.619,0.699,0.535,0.668,0.326
29446996,0.514,0.462,0.493,0.523,0.551
29456684,0.349,0.506,0.442,0.536,0.595
29459405,0.561,0.680,0.616,0.666,0.239
29459731,0.619,0.600,0.456,0.577,0.489
29512806,0.738,0.554,0.665,0.451,0.564
29465290,0.750,0.798,0.554,0.650,0.445
29546364,0.843,0.691,0.496,0.581,0.510
29549366,0.461,0.304,0.385,0.660,0.560
29551594,0.588,0.756,0.733,0.646,0.521
29552290,0.719,0.329,0.620,0.492,0.452
29561751,0.773,0.312,0.518,0.619,0.621
29613114,0.375,0.255,0.236,0.542,0.736
29617703,0.585,0.504,0.388,0.554,0.517
29623667,0.144,0.489,0.334,0.629,0.445
29625327,0.418,0.371,0.513,0.202,0.630
35806766,0.459,0.565,0.601,0.646,0.296
29626977,0.712,0.935,0.611,0.617,0.512
26664092,0.528,0.443,0.452,0.480,0.538
33035872,0.559,0.314,0.371,0.592,0.645
42500970,0.468,0.495,0.393,0.523,0.552
57510717,0.442,0.462,0.554,0.530,0.268
65201410,0.413,0.485,0.422,0.476,0.530
71515163,0.452,0.487,0.456,0.478,0.564
86152882,0.402,0.481,0.454,0.445,0.532
130370479,0.356,0.367,0.608,0.639,0.471
146420678,0.475,0.424,0.643,0.488,0.359
74791428,0.208,0.457,0.302,0.658,0.346
77244813,0.628,0.609,0.493,0.699,0.740
77254561,0.323,0.432,0.520,0.445,0.577
77260888,0.394,0.689,0.552,0.720,0.411
77261952,0.635,0.794,0.606,0.614,0.307
146565885,0.504,0.546,0.525,0.644,0.313
112462984,0.416,0.436,0.679,0.494,0.395
112469202,0.368,0.470,0.711,0.559,0.281
112484196,0.700,0.703,0.552,0.699,0.424
112497901,0.397,0.670,0.613,0.631,0.194
90402779,0.442,0.403,0.466,0.612,0.671
308151547,0.559,0.712,0.312,0.596,0.411
539183579,0.802,0.518,0.486,0.561,0.424
539367183,0.557,0.645,0.525,0.710,0.406
28925243,0.447,0.504,0.432,0.503,0.573
109605961,0.580,0.811,0.579,0.689,0.265
109615563,0.230,0.493,0.395,0.571,0.341
27108385,0.504,0.603,0.530,0.666,0.526
16197343,0.297,0.542,0.319,0.604,0.428
29785300,0.633,0.851,0.647,0.731,0.194
25821318,0.530,0.457,0.390,0.496,0.578
149180925,0.452,0.628,0.454,0.449,0.447
99729327,0.344,0.413,0.361,0.743,0.372
130939850,0.452,0.504,0.464,0.496,0.530
18967754,0.640,0.472,0.390,0.571,0.397
14739775,0.335,0.308,0.265,0.571,0.528
40666602,0.423,0.470,0.439,0.469,0.515
7309052,0.104,0.493,0.354,0.467,0.426
211188770,0.409,0.453,0.422,0.465,0.513
289659449,0.506,0.489,0.356,0.581,0.738
211263747,0.514,0.310,0.464,0.511,0.439
211308151,0.523,0.344,0.628,0.387,0.525
41931380,0.428,0.464,0.444,0.459,0.521
13169322,0.502,0.470,0.464,0.486,0.519
14165162,0.483,0.386,0.405,0.596,0.497
61627015,0.459,0.701,0.491,0.646,0.304
61636429,0.571,0.487,0.398,0.527,0.491
61646170,0.313,0.403,0.358,0.505,0.469
62971659,0.580,0.199,0.351,0.511,0.515
63145571,0.475,0.409,0.398,0.511,0.410
81106305,0.230,0.746,0.270,0.961,0.328
425101002,0.189,0.598,0.782,0.592,0.261
19000707,0.413,0.405,0.256,0.621,0.677
425336303,0.402,0.415,0.427,0.585,0.640
63161923,0.392,0.453,0.594,0.625,0.371
55352378,0.359,0.630,0.650,0.683,0.356
16207356,0.385,0.306,0.358,0.596,0.586
17454341,0.473,0.605,0.535,0.621,0.707
17454769,0.287,0.453,0.361,0.268,0.619
17461932,0.404,0.464,0.542,0.496,0.387
19621745,0.580,0.441,0.584,0.567,0.443
19624068,0.609,0.655,0.523,0.530,0.538
670843,0.595,0.670,0.474,0.644,0.432
1841531,0.633,0.319,0.625,0.339,0.580
4385491,0.356,0.390,0.505,0.175,0.608
11004512,0.511,0.415,0.545,0.447,0.543
11025642,0.521,0.340,0.429,0.658,0.597
13083622,0.592,0.377,0.393,0.614,0.330
14238795,0.351,0.363,0.437,0.623,0.653
14240065,0.590,0.603,0.535,0.523,0.617
17463007,0.542,0.346,0.388,0.519,0.738
15248323,0.700,0.539,0.630,0.644,0.491
16302736,0.607,0.325,0.454,0.699,0.664
16116288,0.316,0.338,0.454,0.445,0.400
105310392,0.533,0.329,0.530,0.644,0.465
15271920,0.795,0.420,0.611,0.538,0.471
15272188,0.351,0.333,0.422,0.536,0.489
15273890,0.433,0.298,0.332,0.594,0.666
15489348,0.497,0.455,0.508,0.652,0.634
15508191,0.566,0.481,0.513,0.399,0.432
151112363,0.406,0.342,0.412,0.554,0.653
15509573,0.666,0.327,0.476,0.658,0.493
15511919,0.464,0.483,0.439,0.478,0.573
15540222,0.642,0.489,0.398,0.596,0.419
15549496,0.461,0.703,0.589,0.749,0.389
15553270,0.685,0.720,0.643,0.592,0.367
142752112,0.435,0.504,0.461,0.509,0.539
15555394,0.597,0.380,0.398,0.544,0.530
15560223,0.216,0.422,0.256,0.716,0.361
15561526,0.545,0.459,0.518,0.434,0.541
15561776,0.490,0.647,0.466,0.596,0.595
16303871,0.361,0.523,0.802,0.648,0.320
15564022,0.335,0.674,0.530,0.743,0.436
15564045,0.392,0.428,0.562,0.503,0.436
17544699,0.542,0.321,0.486,0.494,0.608
17546141,0.595,0.714,0.591,0.720,0.278
105311986,0.347,0.274,0.525,0.331,0.488
17546286,0.504,0.352,0.270,0.650,0.495
17557998,0.557,0.560,0.452,0.720,0.604
17560697,0.723,0.569,0.535,0.627,0.534
17625465,0.673,0.670,0.606,0.581,0.150
17626337,0.390,0.491,0.251,0.687,0.497
17628085,0.576,0.600,0.483,0.451,0.636
222339342,0.115,0.335,0.236,0.646,0.649
17628218,0.459,0.609,0.635,0.706,0.259
17629860,0.351,0.628,0.515,0.469,0.395
17632072,0.349,0.417,0.537,0.664,0.621
17633614,0.542,0.392,0.537,0.633,0.489
17662117,0.728,0.441,0.611,0.536,0.475
314550074,0.318,0.733,0.549,0.521,0.801
17672775,0.585,0.577,0.336,0.596,0.504
105312394,0.571,0.752,0.535,0.585,0.384
17674486,0.647,0.760,0.635,0.621,0.549
17689157,0.456,0.840,0.532,0.764,0.445
17689928,0.795,0.468,0.501,0.544,0.393
17703717,0.392,0.413,0.398,0.608,0.642
17966805,0.707,0.438,0.518,0.772,0.460
17967675,0.530,0.735,0.669,0.619,0.215
17968235,0.630,0.329,0.432,0.532,0.528
17968886,0.688,0.636,0.452,0.440,0.543
17968901,0.294,0.638,0.510,0.534,0.307
17969199,0.604,0.390,0.728,0.588,0.330
17975563,0.471,0.470,0.425,0.467,0.580
14721255,0.344,0.451,0.327,0.550,0.439
17977240,0.576,0.344,0.219,0.581,0.565
17977714,0.783,0.447,0.503,0.614,0.445
18345986,0.316,0.407,0.209,0.355,0.634
18353492,0.590,0.384,0.449,0.513,0.551
18622894,0.576,0.401,0.505,0.569,0.547
18623410,0.402,0.255,0.400,0.565,0.712
110440522,0.406,0.506,0.474,0.474,0.554
18791763,0.428,0.550,0.434,0.577,0.419
105314792,0.557,0.638,0.608,0.664,0.326
18811058,0.619,0.304,0.523,0.550,0.428
18994444,0.356,0.575,0.368,0.623,0.437
18994771,0.685,0.832,0.623,0.641,0.703
18995454,0.163,0.497,0.540,0.536,0.358
18995500,0.599,0.663,0.532,0.606,0.222
20908854,0.325,0.510,0.437,0.519,0.565
20963773,0.397,0.258,0.493,0.641,0.584
20965177,0.752,0.701,0.525,0.627,0.556
20967403,0.666,0.790,0.510,0.625,0.562
21282551,0.387,0.457,0.520,0.536,0.463
21308602,0.566,0.703,0.449,0.648,0.350
14269152,0.585,0.342,0.488,0.559,0.560
301751278,0.280,0.542,0.498,0.550,0.513
24189083,0.371,0.661,0.398,0.556,0.389
21611688,0.430,0.499,0.518,0.513,0.332
22053641,0.275,0.678,0.405,0.623,0.326
22055226,0.251,0.573,0.432,0.467,0.497
22060843,0.592,0.575,0.525,0.488,0.443
44315333,0.728,0.699,0.535,0.500,0.721
22173736,0.485,0.386,0.439,0.592,0.603
22230044,0.490,0.369,0.505,0.212,0.612
22231737,0.375,0.546,0.662,0.637,0.259
22231898,0.545,0.237,0.508,0.395,0.539
105332206,0.258,0.462,0.292,0.581,0.536
22237740,0.666,0.659,0.596,0.550,0.736
22447088,0.762,0.453,0.545,0.536,0.517
22638810,0.425,0.647,0.620,0.735,0.385
22641532,0.590,0.735,0.682,0.718,0.692
22642626,0.342,0.451,0.378,0.660,0.181
22650886,0.676,0.666,0.618,0.743,0.304
22651854,0.433,0.548,0.581,0.664,0.436
22651969,0.354,0.241,0.412,0.610,0.512
22652834,0.454,0.615,0.354,0.617,0.328
22655135,0.509,0.735,0.679,0.588,0.320
11224342,0.442,0.487,0.726,0.467,0.437
22657153,0.368,0.489,0.354,0.625,0.790
22657351,0.776,0.699,0.520,0.527,0.389
226232369,0.506,0.424,0.547,0.546,0.580
22866150,0.597,0.853,0.547,0.735,0.361
22872233,0.635,0.340,0.527,0.471,0.567
22872643,0.461,0.428,0.437,0.741,0.647
22912997,0.700,0.659,0.478,0.527,0.512
105347021,0.435,0.638,0.559,0.536,0.397
22915745,0.514,0.335,0.474,0.559,0.513
22926862,0.726,0.430,0.447,0.594,0.369
22931079,0.716,0.537,0.476,0.548,0.449
22931493,0.266,0.615,0.549,0.559,0.580
22931627,0.471,0.241,0.412,0.500,0.586
259855409,0.449,0.565,0.290,0.656,0.354
22932410,0.447,0.489,0.425,0.484,0.584
22934558,0.220,0.462,0.476,0.467,0.443
22934884,0.421,0.552,0.349,0.689,0.569
22937213,0.726,0.693,0.523,0.575,0.549
22938645,0.452,0.506,0.601,0.691,0.473
350411166,0.592,0.603,0.562,0.563,0.467
227090991,0.480,0.333,0.351,0.697,0.614
65992743,0.576,0.771,0.669,0.666,0.413
23956187,0.359,0.464,0.336,0.590,0.489
23956511,0.435,0.495,0.422,0.492,0.573
259891539,0.316,0.230,0.429,0.503,0.556
23958335,0.793,0.722,0.525,0.664,0.625
23959074,0.411,0.556,0.449,0.583,0.508
23962323,0.475,0.523,0.236,0.561,0.443
23962769,0.626,0.373,0.569,0.233,0.591
23964682,0.232,0.615,0.447,0.633,0.300
82962658,0.218,0.438,0.354,0.480,0.419
23967578,0.533,0.533,0.488,0.538,0.664
26055318,0.747,0.581,0.474,0.496,0.636
105355094,0.409,0.394,0.273,0.629,0.410
26057085,0.697,0.428,0.527,0.617,0.424
26058342,0.387,0.369,0.434,0.125,0.590
26058728,0.657,0.716,0.567,0.755,0.307
26063063,0.211,0.546,0.336,0.536,0.462
26071129,0.640,0.392,0.447,0.778,0.432
26082186,0.485,0.243,0.452,0.670,0.610
26083271,0.557,0.727,0.694,0.569,0.432
26527722,0.652,0.514,0.591,0.629,0.703
26548315,0.642,0.514,0.505,0.368,0.707
26648037,0.533,0.798,0.562,0.699,0.488
27080317,0.580,0.438,0.405,0.699,0.463
27100648,0.509,0.359,0.574,0.459,0.623
28669612,0.666,0.794,0.586,0.540,0.608
28711373,0.592,0.722,0.665,0.679,0.311
28713040,0.714,0.701,0.527,0.544,0.512
28732282,0.709,0.466,0.486,0.598,0.384
28785486,0.282,0.491,0.437,0.540,0.367
28801508,0.347,0.649,0.461,0.816,0.343
293740494,0.585,0.436,0.317,0.573,0.658
28807346,0.652,0.466,0.618,0.426,0.649
28819745,0.466,0.329,0.427,0.604,0.443
28824426,0.545,0.785,0.709,0.704,0.196
28838048,0.623,0.674,0.442,0.699,0.532
28891324,0.416,0.457,0.576,0.536,0.692
28895421,0.609,0.411,0.535,0.411,0.413
14832599,0.254,0.279,0.253,0.764,0.653
28895742,0.332,0.279,0.295,0.695,0.517
28897926,0.690,0.861,0.718,0.673,0.497
28902735,0.514,0.459,0.400,0.666,0.651
28916466,0.406,0.481,0.439,0.465,0.510
28917060,0.201,0.232,0.221,0.436,0.738
28936284,0.325,0.382,0.461,0.660,0.627
30378780,0.621,0.487,0.518,0.571,0.534
30387071,0.678,0.287,0.623,0.500,0.434
31453974,0.597,0.453,0.513,0.490,0.445
31537029,0.211,0.470,0.393,0.565,0.476
32338244,0.614,0.638,0.576,0.486,0.616
65080642,0.354,0.489,0.547,0.449,0.588
122430130,0.392,0.323,0.530,0.664,0.326
135723832,0.392,0.493,0.491,0.695,0.280
157078214,0.433,0.474,0.442,0.459,0.528
34563933,0.626,0.264,0.412,0.619,0.541
34567258,0.089,0.220,0.471,0.648,0.634
34567951,0.373,0.270,0.434,0.666,0.510
34569838,0.506,0.361,0.510,0.583,0.660
144835481,0.464,0.483,0.434,0.478,0.523
34574063,0.421,0.312,0.505,0.223,0.575
34876970,0.266,0.596,0.552,0.561,0.289
34881921,0.201,0.548,0.393,0.600,0.788
36637295,0.299,0.420,0.520,0.519,0.497
36644925,0.568,0.485,0.601,0.577,0.655
36670025,0.309,0.512,0.427,0.507,0.437
36678907,0.645,0.516,0.496,0.500,0.480
37372199,0.404,0.577,0.381,0.277,0.445
37381587,0.592,0.512,0.422,0.650,0.595
37997708,0.504,0.302,0.613,0.623,0.634
38081501,0.626,0.459,0.650,0.561,0.573
38082026,0.549,0.611,0.319,0.704,0.255
153137580,0.540,0.838,0.616,0.704,0.324
38082423,0.320,0.375,0.429,0.592,0.460
38083745,0.435,0.527,0.562,0.710,0.549
38108873,0.337,0.731,0.562,0.768,0.469
38249968,0.454,0.483,0.425,0.463,0.549
38252077,0.523,0.539,0.496,0.565,0.543
38253336,0.456,0.687,0.461,0.565,0.361
38256058,0.654,0.542,0.594,0.328,0.488
38262674,0.485,0.626,0.478,0.612,0.319
38263858,0.413,0.346,0.422,0.438,0.590
38267947,0.411,0.575,0.334,0.596,0.393
38268289,0.590,0.453,0.505,0.588,0.500
38268441,0.695,0.737,0.466,0.600,0.731
105358412,0.287,0.502,0.694,0.646,0.419
26298888,0.461,0.499,0.403,0.496,0.586
38269159,0.626,0.611,0.625,0.515,0.454
38270929,0.735,0.666,0.540,0.544,0.703
38271276,0.452,0.470,0.383,0.368,0.591
38275373,0.237,0.556,0.447,0.629,0.471
38278278,0.309,0.523,0.491,0.532,0.460
38285308,0.456,0.470,0.403,0.561,0.404
40366279,0.678,0.794,0.606,0.590,0.343
40366283,0.759,0.533,0.407,0.592,0.449
40368156,0.416,0.462,0.432,0.463,0.523
40380203,0.442,0.464,0.437,0.469,0.536
40413222,0.428,0.533,0.459,0.753,0.708
